LAMMPS data file via write_data, version 11 Aug 2017, timestep = 4000000

8640 atoms
2 atom types

-3.2819324253026849e-01 4.5250693242527888e+01 xlo xhi
-3.4106819274526146e-01 4.7025868192729938e+01 ylo yhi
-3.2156223769001357e-01 4.4336422237685404e+01 zlo zhi
0.0000000000000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 xy xz yz
5856 1 0.0 1.1847191929965426e+00 5.3107193452776358e-01 2.4431977562515858e+01 
4682 1 0.0 1.1014036126174629e+00 2.6340144445163096e+00 2.5832753471745146e+01 
7432 2 0.0 5.0737537910626731e+00 6.3304750136240329e-01 2.5058709565263811e+01 
4681 2 0.0 1.5310002784347216e+00 3.4453791156182043e+00 2.6166283009198786e+01 
8042 1 0.0 3.4226844550396009e+00 2.8444732778271269e+00 2.6987685885883383e+01 
5854 2 0.0 4.5631628667812107e-01 1.1175356042994167e+00 2.4512706259402126e+01 
8043 1 0.0 4.5667610216212688e+00 2.0369809666608338e+00 2.6258476702470301e+01 
770 1 0.0 4.4867225229743886e+00 1.7001179180779373e+00 2.3487616837382109e+01 
7433 1 0.0 4.3550963204287125e+00 -4.0284105821217220e-02 2.5049858918126588e+01 
5855 1 0.0 2.7320563053961677e-01 1.2783757153034183e+00 2.3608761583608970e+01 
771 1 0.0 5.1169641079654253e+00 2.8805163707631065e+00 2.2494465544866063e+01 
4258 2 0.0 2.9512144543512142e-01 2.7207784469021656e+00 3.1459993924772697e+01 
4260 1 0.0 1.1443937247853619e-01 3.5038750888393193e+00 3.0846296268864727e+01 
2598 1 0.0 3.2851294384109431e+00 1.7207121607714106e+00 3.1238553224172772e+01 
2596 2 0.0 3.7684486805898292e+00 2.1731835524801189e+00 3.0521075205477199e+01 
4259 1 0.0 1.2451019167501187e+00 2.6155255554574062e+00 3.1325979247351864e+01 
2597 1 0.0 4.0417564658435063e+00 2.9993812437509622e+00 3.0910637266560439e+01 
2243 1 0.0 4.1002103718421443e+00 -1.8360780409336269e-01 2.8622511966180287e+01 
978 1 0.0 2.9285679459181888e+00 4.6377264688469055e-01 3.3171443993181768e+01 
1833 1 0.0 4.8378738032169490e+00 1.5496875005857130e-01 3.1366490346868325e+01 
471 1 0.0 7.1125277661877506e-01 -2.7004573629379797e-01 2.8048232327443554e+01 
5588 1 0.0 1.3181595283051406e+00 8.9324970422624705e-01 3.6900691971555361e+01 
977 1 0.0 1.9865656709599468e+00 1.5506264148298978e+00 3.3770789742757856e+01 
713 1 0.0 -2.8904494494047933e-01 2.9875763409414771e+00 3.4907855472815598e+01 
712 2 0.0 -1.8751669511623006e-01 2.1795814814171908e+00 3.4296310864957235e+01 
3975 1 0.0 5.0064100801497400e+00 1.7016114424078732e+00 3.4342424421098045e+01 
976 2 0.0 2.9304607653931978e+00 1.3885091099769031e+00 3.3460408921647598e+01 
6072 1 0.0 2.6343754770741112e+00 2.6694833220259033e+00 3.6470970815752139e+01 
6070 2 0.0 2.4527840898462605e+00 3.5292414958607452e+00 3.6836652823018298e+01 
714 1 0.0 -1.4823292912900454e-01 2.4341607366338600e+00 3.3364854002756744e+01 
6071 1 0.0 2.4017306881653711e+00 3.3124060291800705e+00 3.7766031715914039e+01 
6686 1 0.0 5.3634818670010551e+00 2.0508424896631468e+00 3.8356515765733093e+01 
5589 1 0.0 4.6906635580204925e-01 -1.1331155234501808e-01 3.7690356589726264e+01 
5587 2 0.0 1.0420553720874854e+00 -3.8134823413191243e-02 3.6872035008503815e+01 
5985 1 0.0 3.3350262313680847e+00 3.2232429855423144e+00 4.1831712134148390e+01 
2789 1 0.0 3.1158918349706282e+00 2.2998295542188318e-01 4.0051518236481300e+01 
5426 1 0.0 1.3063479898763004e+00 2.0364643731412584e+00 4.0069198371299137e+01 
5425 2 0.0 2.0355659439336966e+00 1.8829159800688875e+00 3.9437162833538636e+01 
5984 1 0.0 4.2746108244027301e+00 2.3096433946449304e+00 4.2472782757396132e+01 
2840 1 0.0 -5.8393034094813057e-02 2.6502142659700292e+00 4.4093478253240008e+01 
5983 2 0.0 4.0213718828374967e+00 2.6149838878941822e+00 4.1583640560400511e+01 
2790 1 0.0 4.3341008382863908e+00 2.2613312243174111e-01 4.0923651895643701e+01 
5427 1 0.0 2.7783500628023972e+00 2.2049568241697970e+00 3.9962527688957294e+01 
2788 2 0.0 3.8965985578825784e+00 -2.9149056393465628e-01 4.0219028056195896e+01 
4141 2 0.0 1.1787537732153082e+00 3.5751936062339920e+00 4.2329910033563237e+01 
7422 1 0.0 5.3123610843935465e+00 5.7359083977286307e+00 2.8203632785239729e-01 
7167 1 0.0 1.4481346932905341e+00 5.4790388332984383e+00 5.9184230952981420e-01 
7997 1 0.0 2.4281198459056528e+00 5.5780228570547754e+00 4.7309348765483215e+00 
7147 2 0.0 -1.3692789843251357e-01 5.5071185305951005e+00 2.1983503246977203e+00 
1278 1 0.0 4.2039224454867208e+00 4.5886617314095135e+00 3.6263325758777696e+00 
1276 2 0.0 4.7011096755242168e+00 4.1601233557022743e+00 4.3477643809239126e+00 
7996 2 0.0 1.8486654765938528e+00 5.9639341649265747e+00 4.0670930324576577e+00 
7149 1 0.0 2.6567372813194745e-01 5.6518616514656301e+00 3.0493467237593306e+00 
7420 2 0.0 4.7106018663659528e+00 4.9869145012938461e+00 -5.9247414218552563e-02 
6515 1 0.0 4.8567552370989882e+00 7.1751669742712147e+00 4.8805009435628905e+00 
7998 1 0.0 2.0069973419605511e+00 6.8830220559169808e+00 4.2300493216608839e+00 
7165 2 0.0 1.9464165341529398e+00 5.3887850454309936e+00 -3.0117106265923704e-01 
3645 1 0.0 1.8822471884797465e+00 3.7567515913681007e+00 2.9256697801331621e+00 
7421 1 0.0 3.7781535267590360e+00 5.3308042346394240e+00 -1.0291990882541688e-01 
2113 2 0.0 5.1690733222699237e+00 4.7150742499139104e+00 1.0176684613466115e+01 
1623 1 0.0 2.0627839590875663e+00 5.5300863606380810e+00 1.0287075684645242e+01 
1010 1 0.0 3.9816334724528601e-01 4.6859453178531973e+00 9.4243755684286548e+00 
6191 1 0.0 3.5658456414174480e+00 4.2049252644672883e+00 6.3244935903808592e+00 
6190 2 0.0 2.7216481476357544e+00 4.5571336281716093e+00 6.5373791958150962e+00 
1009 2 0.0 8.8606061509133016e-01 5.3923525516468054e+00 8.9582184301426810e+00 
1011 1 0.0 2.9025955616340371e-01 6.1549484584659515e+00 8.6955816402696477e+00 
6192 1 0.0 2.8241095964753109e+00 4.8957589683567484e+00 7.4144241150507604e+00 
4036 2 0.0 5.2585779671053867e+00 6.4329320615611794e+00 6.7130986942678179e+00 
2115 1 0.0 4.2278242599765896e+00 4.5678276902453394e+00 1.0471497594873162e+01 
7094 1 0.0 5.8530957177006437e-01 4.4248331636285325e+00 1.3782793434903569e+01 
8094 1 0.0 3.1362751782501772e+00 7.3337702561614995e+00 1.1283686830358693e+01 
7093 2 0.0 1.4853532298473255e+00 4.7033029000025266e+00 1.3892210282919711e+01 
1985 1 0.0 2.0644116875316763e+00 6.3736097443269903e+00 1.4897908157560135e+01 
1622 1 0.0 1.9175300833885034e+00 5.3496746218869662e+00 1.1870586887945061e+01 
1984 2 0.0 2.1740121073406136e+00 7.2122387925503499e+00 1.5442377405819865e+01 
8219 1 0.0 4.2712225918579838e+00 5.8478189823884286e+00 1.6084445563584755e+01 
1621 2 0.0 2.5530228860024189e+00 5.5420672156638737e+00 1.1150402849964541e+01 
8218 2 0.0 5.1614440984343037e+00 5.9221491553116579e+00 1.5687143088563772e+01 
7095 1 0.0 2.0439992954655697e+00 3.9050420564402355e+00 1.3908318677001546e+01 
8220 1 0.0 4.9904650541488165e+00 6.2008006098877866e+00 1.4765426168122907e+01 
5697 1 0.0 5.2681049848665413e+00 7.3163074696241157e+00 1.2071635442224604e+01 
2025 1 0.0 2.5219377494625612e+00 6.4522028134249938e+00 1.7121842011173346e+01 
2023 2 0.0 2.5526715169916430e+00 6.0471441519466458e+00 1.8041805256173202e+01 
309 1 0.0 5.2453499572306606e-01 6.0230244613992383e+00 2.0606252954271742e+01 
308 1 0.0 1.2179107361657431e+00 6.7238711891904845e+00 1.9423355482153639e+01 
2024 1 0.0 2.9599409663454015e+00 5.1266010969700275e+00 1.8062464022951918e+01 
307 2 0.0 4.0248487577156566e-01 6.7668879709162333e+00 1.9916973620905893e+01 
7436 1 0.0 3.4224355530918305e-01 5.3934396839284187e+00 1.7776006653176996e+01 
8067 1 0.0 1.2416234709735035e+00 7.2994182623618533e+00 2.4990482875188064e+01 
6547 2 0.0 2.9988246349814012e+00 7.0623513878678903e+00 2.4255402894000856e+01 
6549 1 0.0 3.9142917516812155e+00 7.0353072928481950e+00 2.4597411622280621e+01 
1460 1 0.0 3.1423375891440930e-01 4.7525403942295741e+00 2.2889788171099539e+01 
8065 2 0.0 3.0478854329139382e-01 7.2223155059751845e+00 2.4844553914589408e+01 
1513 2 0.0 2.2488867792085729e+00 4.3296968045456596e+00 2.3414175426630738e+01 
4683 1 0.0 8.7461977029804405e-01 4.1305355961298353e+00 2.6291508529076644e+01 
6548 1 0.0 2.7947314755567492e+00 6.1892702419447074e+00 2.3838706801579626e+01 
1514 1 0.0 2.0690059636337370e+00 4.1556154416931648e+00 2.4317183736459466e+01 
1515 1 0.0 2.8436017166432381e+00 3.6233669720147788e+00 2.3154155933939606e+01 
7117 2 0.0 2.4274060969455835e+00 6.3029046831022608e+00 3.2965470146298131e+01 
7218 1 0.0 1.1288225481585181e+00 5.6203558073427535e+00 2.9622193082672904e+01 
7217 1 0.0 7.6465454275645273e-02 4.7578443569934068e+00 2.8827593872103407e+01 
7216 2 0.0 3.9509137421760088e-01 4.9699788245930483e+00 2.9745543605060714e+01 
2599 2 0.0 1.9569674729918205e+00 7.1848713956334542e+00 2.9289262587556482e+01 
1877 1 0.0 4.3216290637046901e+00 5.1546527402246474e+00 3.2598032165948283e+01 
1876 2 0.0 4.9024572830467585e+00 4.9095649661157230e+00 3.1853848388877292e+01 
7119 1 0.0 2.5810836100966870e+00 7.1907405294745770e+00 3.2553358097966040e+01 
2600 1 0.0 2.8145416576272555e+00 7.1351119380775749e+00 2.8796915622245738e+01 
1878 1 0.0 4.9806900987505935e+00 5.6341534691460149e+00 3.1173318493955044e+01 
8301 1 0.0 4.9874666326244803e+00 4.1074002310700148e+00 3.4751301133435121e+01 
8254 2 0.0 -1.8775998599244650e-01 4.4376008583262312e+00 3.6163902548162511e+01 
7118 1 0.0 2.4779858949297857e+00 6.2868786321191097e+00 3.3946643313554176e+01 
8299 2 0.0 4.4723041016242044e+00 4.8644228921405910e+00 3.5134622444276275e+01 
8255 1 0.0 8.0010007736859223e-01 4.2521396728580161e+00 3.6255514606303080e+01 
2760 1 0.0 5.0899155819570190e+00 5.2601947351404856e+00 3.6886705047789093e+01 
3277 2 0.0 -3.2003807948167201e-01 7.3723556856444885e+00 3.8726130621983913e+01 
2820 1 0.0 3.9256238875463483e+00 6.8659248597234184e+00 3.8287768441501612e+01 
8300 1 0.0 3.7217250495207299e+00 4.4082244176834768e+00 3.5573833422651489e+01 
2758 2 0.0 5.3654240908238879e+00 5.8658201545532327e+00 3.7629505473821567e+01 
242 1 0.0 -5.0760521231973776e-02 7.4984201674183435e+00 3.4297112778911881e+01 
2818 2 0.0 3.1314699119497851e+00 7.1233291351423516e+00 3.8797596763372482e+01 
8039 1 0.0 5.3131455334795474e-01 5.5921216143164765e+00 3.8786124981630493e+01 
8040 1 0.0 1.0460054912269114e+00 5.3960121721440419e+00 4.0195350933771124e+01 
4142 1 0.0 4.0336364102937183e-01 3.7538364008309903e+00 4.1779976710491994e+01 
7166 1 0.0 1.7919270893245840e+00 6.2508114915883475e+00 4.3981009028414064e+01 
2819 1 0.0 2.5595628988089785e+00 6.3268766407345076e+00 3.8783255147910253e+01 
4143 1 0.0 1.1996659011063491e+00 4.1878906727309433e+00 4.3085804670525718e+01 
8038 2 0.0 1.2686096386760604e+00 5.1344372525353830e+00 3.9282242606044292e+01 
1225 2 0.0 1.0882398304317999e+00 9.8572336212901970e+00 4.9914467213276137e-01 
4612 2 0.0 3.3253160319830566e+00 1.0462264666647794e+01 5.1834191593616046e+00 
7807 2 0.0 4.7763884512920107e+00 7.8600609071520005e+00 9.9119093549361392e-01 
1227 1 0.0 1.9004958410978237e+00 1.0175888938733186e+01 9.4926771068157656e-01 
4286 1 0.0 5.3260720275283377e+00 1.0583765500175094e+01 -1.3686242208461497e-01 
7809 1 0.0 4.6733011763763352e+00 7.8244668402046447e+00 1.9389378918899252e+00 
8432 1 0.0 3.1364016911255490e+00 1.0570851914030898e+01 2.9553260920813083e+00 
7808 1 0.0 4.3548795819993789e+00 8.5324004567629039e+00 4.6961268718137228e-01 
8431 2 0.0 3.2619748824683690e+00 1.0826577658021327e+01 2.0002108089084696e+00 
8433 1 0.0 3.9476919390859333e+00 1.0288537329356023e+01 1.5913539596040043e+00 
6514 2 0.0 5.0234417478060323e+00 7.5878900686688242e+00 4.0095691285533483e+00 
4746 1 0.0 -1.7914486437015467e-01 9.5620230548803367e+00 1.7395785357153439e+00 
1226 1 0.0 8.0464186482024025e-01 1.0710065629036297e+01 5.2165933192864333e-02 
8167 2 0.0 2.5736725202114035e+00 8.3032003952224525e+00 6.5206331704686997e+00 
7211 1 0.0 1.3705254052995615e+00 1.0082655536880214e+01 8.5031800652001657e+00 
7212 1 0.0 1.3528955449064308e+00 1.1144005470801455e+01 9.5904342648245056e+00 
7210 2 0.0 1.5430091119565881e+00 1.1006943209818603e+01 8.6400457775261064e+00 
4613 1 0.0 3.2861784967071608e+00 9.6082619613297506e+00 5.7069392956490859e+00 
8093 1 0.0 2.7737080713907445e+00 8.5374084192358701e+00 1.0549175533726906e+01 
4614 1 0.0 2.5904719576623170e+00 1.0942237272035367e+01 5.5563719101608484e+00 
8168 1 0.0 1.7669636193953964e+00 8.4506642517952173e+00 7.1264434057764552e+00 
8560 2 0.0 6.6006767587653337e-02 8.4961198073417918e+00 8.5504068553922306e+00 
4659 1 0.0 4.9405391386983961e+00 1.1135260777096844e+01 5.3114066381881502e+00 
8169 1 0.0 3.0814617571620024e+00 7.6377854462036376e+00 7.0142520882223547e+00 
5230 2 0.0 1.5088632480621675e+00 1.1148579229527540e+01 1.5335906296972579e+01 
8092 2 0.0 3.3200239430358791e+00 8.3199270065614179e+00 1.1296055944212569e+01 
4440 1 0.0 3.2492839106362936e+00 9.1326341015175050e+00 1.2987346789066901e+01 
4438 2 0.0 3.2252975270746944e+00 9.5017080015597077e+00 1.3901554334316643e+01 
7920 1 0.0 5.1098406568818628e+00 1.0711275660069015e+01 1.3838114981188275e+01 
3518 1 0.0 6.2406698084843404e-01 8.1170852177712671e+00 1.6109998446956403e+01 
4439 1 0.0 2.6344416036088605e+00 1.0219259507340903e+01 1.3965730040394998e+01 
3519 1 0.0 1.3377982451487508e-01 9.5535363620798837e+00 1.6066758348478864e+01 
1986 1 0.0 2.5382533921038437e+00 7.9579971226198669e+00 1.4926303522760959e+01 
3517 2 0.0 -2.2099563088516871e-01 8.6414373956423276e+00 1.6009525716972018e+01 
5153 1 0.0 2.9824519263987965e+00 1.1282103633101503e+01 1.1184305207123794e+01 
5232 1 0.0 6.9939269992536479e-01 1.1371919309208430e+01 1.4823694226762093e+01 
1365 1 0.0 3.7720420829978041e+00 1.0313419532377742e+01 1.8158376559894982e+01 
7522 2 0.0 3.6763597930330754e+00 8.6503079769624396e+00 1.9443191498214883e+01 
1363 2 0.0 4.2040639600957164e+00 1.1145876947742284e+01 1.7901215294026990e+01 
7995 1 0.0 -3.2718739263873653e-01 9.0798680712527453e+00 1.9744884779518895e+01 
7523 1 0.0 3.2225586857134467e+00 8.8595105319936387e+00 2.0280796631100007e+01 
7524 1 0.0 3.2168854668872937e+00 7.8387486043576367e+00 1.9143768844298084e+01 
3156 1 0.0 5.3320291127495150e+00 7.9969986668588966e+00 1.9531813534210222e+01 
6639 1 0.0 1.8203175815286088e-01 1.0602155646080924e+01 2.4449053543897335e+01 
2751 1 0.0 3.5604897161226039e+00 9.4885711725061590e+00 2.2553459592075043e+01 
2749 2 0.0 2.7362496831026304e+00 9.1820162988132825e+00 2.2184610827497583e+01 
6637 2 0.0 4.2933540707092432e-02 9.8328174891047038e+00 2.3793739751072501e+01 
8066 1 0.0 6.9246748638105537e-02 8.0245937687004290e+00 2.4318985298322296e+01 
6638 1 0.0 8.9964443427849905e-01 9.7531622326355301e+00 2.3294732264481329e+01 
4312 2 0.0 4.8949146651743902e+00 1.0691566896299685e+01 2.2981637052774300e+01 
2750 1 0.0 2.5637655557436156e+00 8.4243913522022034e+00 2.2790674439753442e+01 
6318 1 0.0 2.1344945003609894e-01 7.9610216972005627e+00 2.6662634330356994e+01 
6316 2 0.0 -3.1660922254505675e-02 8.3984265866214169e+00 2.7547333803771476e+01 
671 1 0.0 4.5093462324265534e+00 1.0771777242088058e+01 2.7141097094401967e+01 
4313 1 0.0 4.2922840168984049e+00 1.1446170580755728e+01 2.3144243274129320e+01 
7128 1 0.0 6.2895335999763191e-01 9.6558745985776770e+00 3.1326487208373301e+01 
4452 1 0.0 2.3221322690100274e+00 8.3377331001586139e+00 3.0719908087481500e+01 
4450 2 0.0 2.3907812836942406e+00 8.7909596578895908e+00 3.1604836998659451e+01 
7255 2 0.0 5.0213483883588115e+00 9.8569224624860752e+00 3.1331969629902197e+01 
4451 1 0.0 3.2572898782714090e+00 9.3377362593829041e+00 3.1395760257008810e+01 
670 2 0.0 4.4832183174234190e+00 9.9931923315337468e+00 2.7765779492262649e+01 
672 1 0.0 4.9133509135683413e+00 1.0366851764413886e+01 2.8575425385135375e+01 
6317 1 0.0 5.0082168656651238e-01 9.2187378488156817e+00 2.7664079646648030e+01 
2601 1 0.0 1.2945415858611546e+00 7.6399312732940219e+00 2.8739628293016519e+01 
2614 2 0.0 1.6281835213363545e+00 1.0847934121064998e+01 2.8221898001474319e+01 
2616 1 0.0 1.5375454892944485e+00 1.1288547994356847e+01 2.9106842326416039e+01 
2615 1 0.0 2.4823082152279610e+00 1.0264362193560805e+01 2.8171750963632562e+01 
7126 2 0.0 -2.9541664426806125e-01 9.9246366317722963e+00 3.1425883147563795e+01 
3516 1 0.0 4.8170577848167122e+00 7.8739681906892507e+00 3.4442153196294356e+01 
3023 1 0.0 1.7212410712431820e+00 8.6254562195979698e+00 3.6971441757482225e+01 
3784 2 0.0 1.8168569945953705e-01 9.4310051203042526e+00 3.4269631046709137e+01 
3022 2 0.0 2.3536668887057459e+00 8.8570175445578236e+00 3.6286713242897505e+01 
3024 1 0.0 3.1328652897603226e+00 8.3109990887012568e+00 3.6567700012402085e+01 
3786 1 0.0 8.4729877912902163e-01 1.0094006406039593e+01 3.4404231171517168e+01 
3785 1 0.0 -1.7583354280092742e-01 9.8036532137128773e+00 3.3432237390276171e+01 
5755 2 0.0 7.6297422480337374e-01 1.1452803560906025e+01 3.7954521405248258e+01 
5756 1 0.0 9.8598786763746504e-02 1.1482455544946490e+01 3.8646481494091034e+01 
2408 1 0.0 1.7751476325301256e+00 8.4964715884614197e+00 4.3631311178183807e+01 
3931 2 0.0 4.4982898177963691e+00 8.5629270564165143e+00 4.0862430575010606e+01 
4285 2 0.0 4.4832069343052483e+00 1.0201734182232748e+01 4.4132061075425085e+01 
3932 1 0.0 3.9148945453796502e+00 7.9106634979634318e+00 4.0295054497689463e+01 
2407 2 0.0 2.0335385160965043e+00 7.8669615433216116e+00 4.2921933693586993e+01 
2409 1 0.0 2.9612862875967916e+00 8.0491374435519258e+00 4.2787490618600145e+01 
3278 1 0.0 1.5121584681501432e-01 7.9608029179663262e+00 3.9355764082974261e+01 
6262 2 0.0 1.3551778765480036e+00 9.2286752833676395e+00 4.0180686413904041e+01 
3628 2 0.0 4.1998258952691891e+00 1.0787493753083996e+01 3.9394354428818033e+01 
6264 1 0.0 1.7139234069761873e+00 8.9159482497195661e+00 4.1046582812931931e+01 
4287 1 0.0 3.7415531919504357e+00 1.0900675011991700e+01 4.4109946804171628e+01 
6263 1 0.0 7.8295308517935558e-01 9.9508416028358297e+00 4.0333410859010897e+01 
3629 1 0.0 4.3413210193254717e+00 9.9928745689067373e+00 3.9975175089467243e+01 
3630 1 0.0 3.3669920102542568e+00 1.0514666962769711e+01 3.9006946100351641e+01 
3933 1 0.0 5.3310549146585595e+00 8.1282217089673647e+00 4.0923782133698197e+01 
5423 1 0.0 3.6796177610059262e+00 1.2723247429777112e+01 2.0259386759156461e+00 
5422 2 0.0 3.7119856077610551e+00 1.3601453651552610e+01 2.4958513720362552e+00 
5424 1 0.0 4.6404825131617660e+00 1.3770265287821946e+01 2.7150829975484574e+00 
451 2 0.0 2.4977487758769930e+00 1.5250322411102934e+01 8.1113865574646793e-01 
453 1 0.0 3.1957255499735058e+00 1.4817697367673061e+01 1.4688843294411964e+00 
6911 1 0.0 2.2539850574268754e+00 1.3995918573458662e+01 4.0192563496595692e+00 
1073 1 0.0 6.7290499493550593e-01 1.4380040675103732e+01 6.2734149077048351e-01 
8480 1 0.0 -2.3716703894833938e-01 1.4351868515209278e+01 4.7063366103535147e+00 
1072 2 0.0 -1.2301681575772022e-01 1.3862320413157192e+01 4.4831806031692045e-01 
6910 2 0.0 1.6066152028547396e+00 1.4281075375555432e+01 4.6925440514798016e+00 
6912 1 0.0 2.0819520302934942e+00 1.4939249631977722e+01 5.2579082472140088e+00 
3668 1 0.0 9.4429537793527207e-01 1.2669869766589839e+01 5.7865206376544256e+00 
3669 1 0.0 1.0849593409560583e+00 1.1629255844259347e+01 7.0155724988823360e+00 
1169 1 0.0 3.5723551364120860e+00 1.5040420413858127e+01 1.0220273706771533e+01 
1170 1 0.0 3.2796581067633430e+00 1.3742763710159572e+01 9.2780127778003454e+00 
1168 2 0.0 2.9413816910401431e+00 1.4264202049913179e+01 1.0069579659574972e+01 
3667 2 0.0 1.0511206574597667e+00 1.1756454296187560e+01 6.0229684311172207e+00 
5231 1 0.0 1.9617071059459210e+00 1.1969458553258326e+01 1.5432874675495556e+01 
3337 2 0.0 5.2137957883856352e+00 1.1784705943740606e+01 1.0873402418862211e+01 
1722 1 0.0 3.2717990217213830e+00 1.4085007352159241e+01 1.4010491774770124e+01 
1721 1 0.0 2.7602397674048649e+00 1.2614063426072629e+01 1.3474210336099766e+01 
1720 2 0.0 3.0610574619652202e+00 1.3073847279013783e+01 1.4280835977102623e+01 
5152 2 0.0 2.1701664146968551e+00 1.1855780517443318e+01 1.1267327093203511e+01 
5465 1 0.0 4.0095918682501730e-01 1.1922260270228987e+01 1.2168931169384608e+01 
5154 1 0.0 2.4158517538121314e+00 1.2790693822504277e+01 1.1017018083748638e+01 
2422 2 0.0 2.1924089053181883e+00 1.2265200384862142e+01 1.9995363196539834e+01 
2424 1 0.0 2.3091025258603035e+00 1.3243037797563639e+01 2.0052965477836914e+01 
